timestamp,EAR,blink_count,yawn_count,fatigue_level
2025-12-20 11:04:08,0.22934439961347003,0,0,0.0
2025-12-20 11:04:08,0.21230314949200124,0,0,0.0
2025-12-20 11:04:08,0.18745090170170148,0,0,0.0
2025-12-20 11:04:08,0.19869502052416754,0,0,0.0
2025-12-20 11:04:08,0.2007531482327696,0,0,0.0
2025-12-20 11:04:08,0.1968196905249934,0,0,0.0
2025-12-20 11:04:08,0.19831506105633834,0,0,0.0
2025-12-20 11:04:09,0.22442992927741867,0,0,0.0
2025-12-20 11:04:09,0.2471610646596794,0,0,0.0
2025-12-20 11:04:09,0.2508661961769626,1,0,10.0
2025-12-20 11:04:09,0.24033926715094234,1,0,10.0
2025-12-20 11:04:09,0.24072017927801054,1,0,10.0
2025-12-20 11:04:09,0.29666096650826007,1,0,10.0
2025-12-20 11:04:09,0.3510004351756917,1,0,10.0
2025-12-20 11:04:10,0.3402368002833762,1,0,10.0
2025-12-20 11:04:10,0.3394650531626695,1,0,10.0
2025-12-20 11:04:10,0.0,1,0,10.0
2025-12-20 11:04:10,0.0,1,0,10.0
2025-12-20 11:04:10,0.0,1,0,10.0
2025-12-20 11:04:10,0.0,1,0,10.0
2025-12-20 11:04:10,0.0,1,0,10.0
2025-12-20 11:04:10,0.0,1,0,10.0
2025-12-20 11:04:11,0.2908001885953497,1,0,10.0
2025-12-20 11:04:11,0.29989601204679106,1,0,10.0
2025-12-20 11:04:11,0.0,1,0,10.0
2025-12-20 11:04:11,0.0,1,0,10.0
2025-12-20 11:04:11,0.289981341811572,1,0,10.0
2025-12-20 11:04:11,0.30673393163090346,1,0,10.0
2025-12-20 11:04:11,0.24501682619316478,1,0,10.0
2025-12-20 11:04:12,0.0,1,0,10.0
2025-12-20 11:04:12,0.26466040085492326,1,0,10.0
2025-12-20 11:04:12,0.0,1,0,10.0
2025-12-20 11:04:12,0.0,1,0,10.0
2025-12-20 11:04:12,0.0,1,0,10.0
2025-12-20 11:04:12,0.0,1,0,10.0
2025-12-20 11:04:12,0.0,1,0,10.0
2025-12-20 11:04:13,0.0,1,0,10.0
2025-12-20 11:04:13,0.0,1,0,10.0
2025-12-20 11:04:13,0.0,1,0,10.0
2025-12-20 11:04:13,0.0,1,0,10.0
2025-12-20 11:04:13,0.0,1,0,10.0
2025-12-20 11:04:13,0.0,1,0,10.0
2025-12-20 11:04:13,0.0,1,0,10.0
2025-12-20 11:04:14,0.0,1,0,10.0
2025-12-20 11:04:14,0.0,1,0,10.0
2025-12-20 11:04:14,0.0,1,0,10.0
2025-12-20 11:04:14,0.0,1,0,10.0
2025-12-20 11:04:14,0.0,1,0,10.0
2025-12-20 11:04:14,0.0,1,0,10.0
2025-12-20 11:04:14,0.0,1,0,10.0
2025-12-20 11:04:15,0.0,1,0,10.0
2025-12-20 11:04:15,0.0,1,0,10.0
2025-12-20 11:04:15,0.0,1,0,10.0
2025-12-20 11:04:15,0.0,1,0,10.0
2025-12-20 11:04:15,0.0,1,0,10.0
2025-12-20 11:04:15,0.0,1,0,10.0
2025-12-20 11:04:15,0.0,1,0,10.0
2025-12-20 11:04:15,0.0,1,0,10.0
2025-12-20 11:04:16,0.0,1,0,10.0
2025-12-20 11:04:16,0.0,1,0,10.0
2025-12-20 11:04:16,0.0,1,0,10.0
2025-12-20 11:04:16,0.0,1,0,10.0
2025-12-20 11:04:16,0.0,1,0,10.0
2025-12-20 11:04:16,0.0,1,0,10.0
2025-12-20 11:04:16,0.0,1,0,10.0
2025-12-20 11:04:17,0.0,1,0,10.0
2025-12-20 11:04:17,0.0,1,0,10.0
2025-12-20 11:04:17,0.0,1,0,10.0
2025-12-20 11:04:17,0.0,1,0,10.0
2025-12-20 11:04:17,0.0,1,0,10.0
2025-12-20 11:04:17,0.0,1,0,10.0
2025-12-20 11:04:17,0.0,1,0,10.0
2025-12-20 11:04:18,0.20883438393006423,1,0,10.0
2025-12-20 11:04:18,0.24973357034208316,1,0,10.0
2025-12-20 11:04:18,0.26821059279077364,1,0,10.0
2025-12-20 11:04:18,0.238075097492962,1,0,10.0
2025-12-20 11:04:18,0.2607321516308035,1,0,10.0
2025-12-20 11:04:18,0.2651839681378728,1,0,10.0
2025-12-20 11:04:19,0.26949374937655,1,0,10.0
2025-12-20 11:04:19,0.23646104300085008,1,0,10.0
2025-12-20 11:04:19,0.2377308381135374,1,0,10.0
2025-12-20 11:04:19,0.24699891378090144,1,0,10.0
2025-12-20 11:04:19,0.2570237909727552,2,0,20.0
2025-12-20 11:04:19,0.24759403149229314,2,0,20.0
2025-12-20 11:04:19,0.25067818139158626,2,0,20.0
2025-12-20 11:04:20,0.2470640862602706,2,0,20.0
2025-12-20 11:04:20,0.2626929847186409,2,0,20.0
2025-12-20 11:04:20,0.2515599962271978,2,0,20.0
2025-12-20 11:04:20,0.25617899359089896,2,0,20.0
2025-12-20 11:04:20,0.24887691817258106,2,0,20.0
2025-12-20 11:04:20,0.25180106776325567,2,0,20.0
2025-12-20 11:04:20,0.22768416255099727,2,0,20.0
2025-12-20 11:04:21,0.21610918544807478,2,0,20.0
2025-12-20 11:04:21,0.21731995843708568,2,0,20.0
2025-12-20 11:04:21,0.23104243688217907,2,0,20.0
2025-12-20 11:04:21,0.2264907376958922,2,0,20.0
2025-12-20 11:04:21,0.22183291583482728,2,0,20.0
2025-12-20 11:04:21,0.21569255830306755,2,0,20.0
2025-12-20 11:04:21,0.21305379791697251,2,0,20.0
2025-12-20 11:04:22,0.21245311780992043,2,0,20.0
2025-12-20 11:04:22,0.22352076639871712,2,0,20.0
2025-12-20 11:04:22,0.19090573665761795,2,0,20.0
2025-12-20 11:04:22,0.1903687702020807,2,0,20.0
2025-12-20 11:04:22,0.18890982861930422,2,0,20.0
2025-12-20 11:04:22,0.19902286925339896,2,0,20.0
