timestamp,EAR,blink_count,yawn_count,fatigue_level
2025-12-18 14:39:36,0.27978921625428893,0,0,0.0
2025-12-18 14:39:36,0.3023136778706573,0,0,0.0
2025-12-18 14:39:36,0.2903999436155307,0,0,0.0
2025-12-18 14:39:36,0.20741169626744885,0,0,0.0
2025-12-18 14:39:36,0.2647391723957583,0,0,0.0
2025-12-18 14:39:37,0.28241184088244664,0,0,0.0
2025-12-18 14:39:37,0.28540442505105557,0,0,0.0
2025-12-18 14:39:37,0.2861223625265315,0,0,0.0
2025-12-18 14:39:37,0.2812633219987082,0,0,0.0
2025-12-18 14:39:37,0.29897807172006036,0,0,0.0
2025-12-18 14:39:37,0.28891028857954226,0,0,0.0
2025-12-18 14:39:38,0.29012288468751735,0,0,0.0
2025-12-18 14:39:38,0.277915791023286,0,0,0.0
2025-12-18 14:39:38,0.2817405970336838,0,0,0.0
2025-12-18 14:39:38,0.2846439081630554,0,0,0.0
2025-12-18 14:39:38,0.2888052203632855,0,0,0.0
2025-12-18 14:39:38,0.28131618885225984,0,0,0.0
2025-12-18 14:39:38,0.3846552492968729,0,0,0.0
2025-12-18 14:39:39,0.3897688337562395,0,0,0.0
2025-12-18 14:39:39,0.27580968401413175,0,0,0.0
2025-12-18 14:39:39,0.2588773469931125,0,0,0.0
2025-12-18 14:39:39,0.2590864147572175,0,0,0.0
2025-12-18 14:39:39,0.2777468417304452,0,0,0.0
2025-12-18 14:39:39,0.2719112775225033,0,0,0.0
2025-12-18 14:39:39,0.2738863540004191,0,0,0.0
2025-12-18 14:39:40,0.2578753356576764,0,0,0.0
2025-12-18 14:39:40,0.26503790596038523,0,0,0.0
2025-12-18 14:39:40,0.2833454647168303,0,0,0.0
2025-12-18 14:39:40,0.28254840059996067,0,0,0.0
2025-12-18 14:39:40,0.2730995934300171,0,0,0.0
2025-12-18 14:39:40,0.2662341830166984,0,0,0.0
2025-12-18 14:39:40,0.26765596170621897,0,0,0.0
2025-12-18 14:39:41,0.2453831705953744,0,0,0.0
2025-12-18 14:39:41,0.2679080861328618,0,0,0.0
2025-12-18 14:39:41,0.24950574632628447,0,0,0.0
2025-12-18 14:39:41,0.29243818108281683,0,0,0.0
2025-12-18 14:39:41,0.3600563302392553,0,0,0.0
2025-12-18 14:39:41,0.3600563302392553,0,0,0.0
2025-12-18 14:39:41,0.3451730735542484,0,0,0.0
2025-12-18 14:39:41,0.3451730735542484,0,0,0.0
2025-12-18 14:39:41,0.3700769687918709,0,0,0.0
2025-12-18 14:39:41,0.3441923709407207,0,0,0.0
2025-12-18 14:39:41,0.3524293583526174,0,0,0.0
2025-12-18 14:39:41,0.3524293583526174,0,0,0.0
2025-12-18 14:39:41,0.3524813362405509,0,0,0.0
2025-12-18 14:39:41,0.293688414626671,0,0,0.0
2025-12-18 14:39:41,0.2683057024678666,0,0,0.0
2025-12-18 14:39:42,0.2683057024678666,0,0,0.0
2025-12-18 14:39:42,0.2668850633141879,0,0,0.0
2025-12-18 14:39:42,0.35446581206226035,0,0,0.0
2025-12-18 14:39:42,0.35446581206226035,0,0,0.0
2025-12-18 14:39:42,0.3643775292066279,0,0,0.0
2025-12-18 14:39:42,0.3443096568839216,0,0,0.0
2025-12-18 14:39:42,0.2708873137488469,0,0,0.0
2025-12-18 14:39:42,0.2708873137488469,0,0,0.0
2025-12-18 14:39:42,0.23056380958269818,0,0,0.0
2025-12-18 14:39:42,0.34422979730328773,0,0,0.0
2025-12-18 14:39:42,0.3026131086120917,0,0,0.0
2025-12-18 14:39:42,0.3026131086120917,0,0,0.0
2025-12-18 14:39:42,0.24737577587782708,0,0,0.0
2025-12-18 14:39:42,0.25076439892310814,0,0,0.0
2025-12-18 14:39:42,0.3204858881048219,0,0,0.0
2025-12-18 14:39:42,0.3204858881048219,0,0,0.0
2025-12-18 14:39:42,0.3538322891191114,0,0,0.0
2025-12-18 14:39:42,0.40366868900642144,0,0,0.0
2025-12-18 14:39:42,0.40366868900642144,0,0,0.0
2025-12-18 14:39:43,0.3289171700454976,0,0,0.0
2025-12-18 14:39:43,0.3289171700454976,0,0,0.0
2025-12-18 14:39:43,0.2509245718923911,0,0,0.0
2025-12-18 14:39:43,0.2509245718923911,0,0,0.0
2025-12-18 14:39:43,0.2763651692279582,0,0,0.0
2025-12-18 14:39:43,0.3642742147476972,0,0,0.0
2025-12-18 14:39:43,0.3231600857374303,0,0,0.0
2025-12-18 14:39:43,0.3231600857374303,0,0,0.0
2025-12-18 14:39:43,0.3231600857374303,0,0,0.0
2025-12-18 14:39:43,0.26392125774722586,0,0,0.0
2025-12-18 14:39:43,0.2548495956517327,0,0,0.0
2025-12-18 14:39:43,0.2548495956517327,0,0,0.0
2025-12-18 14:39:43,0.33427098044528825,0,0,0.0
2025-12-18 14:39:43,0.349742138710751,0,0,0.0
2025-12-18 14:39:43,0.3883113578374833,0,0,0.0
2025-12-18 14:39:43,0.3366906050059403,0,0,0.0
2025-12-18 14:39:43,0.3366906050059403,0,0,0.0
2025-12-18 14:39:43,0.2895444689941845,0,0,0.0
2025-12-18 14:39:44,0.3366523882520225,0,0,0.0
2025-12-18 14:39:44,0.3605776980969182,0,0,0.0
2025-12-18 14:39:44,0.3605776980969182,0,0,0.0
2025-12-18 14:39:44,0.3608677153559947,0,0,0.0
2025-12-18 14:39:44,0.3368395334299968,0,0,0.0
2025-12-18 14:39:44,0.28617086188824614,0,0,0.0
2025-12-18 14:39:44,0.28617086188824614,0,0,0.0
2025-12-18 14:39:44,0.2548109813570307,0,0,0.0
2025-12-18 14:39:44,0.2548109813570307,0,0,0.0
2025-12-18 14:39:44,0.2570123874334152,0,0,0.0
2025-12-18 14:39:44,0.3476529359642247,0,0,0.0
2025-12-18 14:39:44,0.3448288213729661,0,0,0.0
2025-12-18 14:39:44,0.3740857810770828,0,0,0.0
2025-12-18 14:39:44,0.3740857810770828,0,0,0.0
2025-12-18 14:39:44,0.2642428668632534,0,0,0.0
2025-12-18 14:39:44,0.25933233404671746,0,0,0.0
2025-12-18 14:39:44,0.2944773079872169,0,0,0.0
2025-12-18 14:39:44,0.2944773079872169,0,0,0.0
2025-12-18 14:39:45,0.2944773079872169,0,0,0.0
2025-12-18 14:39:45,0.3627928806711818,0,0,0.0
2025-12-18 14:39:45,0.3796378174869663,0,0,0.0
2025-12-18 14:39:45,0.3796378174869663,0,0,0.0
2025-12-18 14:39:45,0.3770062969739971,0,0,0.0
2025-12-18 14:39:45,0.3770062969739971,0,0,0.0
2025-12-18 14:39:45,0.25630908732833835,0,0,0.0
2025-12-18 14:39:45,0.24264277396085354,0,0,0.0
2025-12-18 14:39:45,0.24264277396085354,0,0,0.0
2025-12-18 14:39:45,0.320485210608849,0,0,0.0
2025-12-18 14:39:45,0.35871572133653873,0,0,0.0
2025-12-18 14:39:45,0.35871572133653873,0,0,0.0
2025-12-18 14:39:45,0.36057902164301425,0,0,0.0
2025-12-18 14:39:45,0.3402283814395971,0,0,0.0
2025-12-18 14:39:45,0.3402283814395971,0,0,0.0
2025-12-18 14:39:45,0.3402283814395971,0,0,0.0
2025-12-18 14:39:45,0.284610532011093,0,0,0.0
2025-12-18 14:39:45,0.2566733568344064,0,0,0.0
2025-12-18 14:39:45,0.2566733568344064,0,0,0.0
2025-12-18 14:39:45,0.2790310310973233,0,0,0.0
2025-12-18 14:39:46,0.2790310310973233,0,0,0.0
2025-12-18 14:39:46,0.2997082043001691,0,0,0.0
2025-12-18 14:39:46,0.35174377056685235,0,0,0.0
2025-12-18 14:39:46,0.34645039463764443,0,0,0.0
2025-12-18 14:39:46,0.35651958078765833,0,0,0.0
2025-12-18 14:39:46,0.35651958078765833,0,0,0.0
2025-12-18 14:39:46,0.30568481338651743,0,0,0.0
2025-12-18 14:39:46,0.30568481338651743,0,0,0.0
